InstYear,EnergyConvTech,Year,ModelGeography,SubGeography1,MaxAnnualUF
2021,EG_LH,2029,INDIA,WR,1.0
2021,EG_LH,2029,INDIA,SR,1.0
2021,EG_LH,2029,INDIA,NER,1.0
2021,EG_LH,2030,INDIA,NR,1.0
2021,EG_LH,2030,INDIA,ER,1.0
2021,EG_LH,2030,INDIA,WR,1.0
2021,EG_LH,2030,INDIA,SR,1.0
2021,EG_LH,2030,INDIA,NER,1.0
2021,EG_LH,2031,INDIA,NR,1.0
2021,EG_LH,2031,INDIA,ER,1.0
2021,EG_LH,2031,INDIA,WR,1.0
2021,EG_LH,2031,INDIA,SR,1.0
2021,EG_LH,2031,INDIA,NER,1.0
2022,EG_LH,2022,INDIA,NR,1.0
2022,EG_LH,2022,INDIA,ER,1.0
2022,EG_LH,2022,INDIA,WR,1.0
2022,EG_LH,2022,INDIA,SR,1.0
2022,EG_LH,2022,INDIA,NER,1.0
2022,EG_LH,2023,INDIA,NR,1.0
2022,EG_LH,2023,INDIA,ER,1.0
2022,EG_LH,2023,INDIA,WR,1.0
2022,EG_LH,2023,INDIA,SR,1.0
2022,EG_LH,2023,INDIA,NER,1.0
2022,EG_LH,2024,INDIA,NR,1.0
2022,EG_LH,2024,INDIA,ER,1.0
2022,EG_LH,2024,INDIA,WR,1.0
2022,EG_LH,2024,INDIA,SR,1.0
2022,EG_LH,2024,INDIA,NER,1.0
2022,EG_LH,2025,INDIA,NR,1.0
2022,EG_LH,2025,INDIA,ER,1.0
2022,EG_LH,2025,INDIA,WR,1.0
2022,EG_LH,2025,INDIA,SR,1.0
2022,EG_LH,2025,INDIA,NER,1.0
2022,EG_LH,2026,INDIA,NR,1.0
2022,EG_LH,2026,INDIA,ER,1.0
2022,EG_LH,2026,INDIA,WR,1.0
2022,EG_LH,2026,INDIA,SR,1.0
2022,EG_LH,2026,INDIA,NER,1.0
2022,EG_LH,2027,INDIA,NR,1.0
2022,EG_LH,2027,INDIA,ER,1.0
2022,EG_LH,2027,INDIA,WR,1.0
2022,EG_LH,2027,INDIA,SR,1.0
2022,EG_LH,2027,INDIA,NER,1.0
2022,EG_LH,2028,INDIA,NR,1.0
2022,EG_LH,2028,INDIA,ER,1.0
2022,EG_LH,2028,INDIA,WR,1.0
2022,EG_LH,2028,INDIA,SR,1.0
2022,EG_LH,2028,INDIA,NER,1.0
2022,EG_LH,2029,INDIA,NR,1.0
2022,EG_LH,2029,INDIA,ER,1.0
2022,EG_LH,2029,INDIA,WR,1.0
2022,EG_LH,2029,INDIA,SR,1.0
2022,EG_LH,2029,INDIA,NER,1.0
2022,EG_LH,2030,INDIA,NR,1.0
2022,EG_LH,2030,INDIA,ER,1.0
2022,EG_LH,2030,INDIA,WR,1.0
2022,EG_LH,2030,INDIA,SR,1.0
2022,EG_LH,2030,INDIA,NER,1.0
2022,EG_LH,2031,INDIA,NR,1.0
2022,EG_LH,2031,INDIA,ER,1.0
2022,EG_LH,2031,INDIA,WR,1.0
2022,EG_LH,2031,INDIA,SR,1.0
2022,EG_LH,2031,INDIA,NER,1.0
2023,EG_LH,2023,INDIA,NR,1.0
2023,EG_LH,2023,INDIA,ER,1.0
2023,EG_LH,2023,INDIA,WR,1.0
2023,EG_LH,2023,INDIA,SR,1.0
2023,EG_LH,2023,INDIA,NER,1.0
2023,EG_LH,2024,INDIA,NR,1.0
2023,EG_LH,2024,INDIA,ER,1.0
2023,EG_LH,2024,INDIA,WR,1.0
2023,EG_LH,2024,INDIA,SR,1.0
2023,EG_LH,2024,INDIA,NER,1.0
2023,EG_LH,2025,INDIA,NR,1.0
2023,EG_LH,2025,INDIA,ER,1.0
2023,EG_LH,2025,INDIA,WR,1.0
2023,EG_LH,2025,INDIA,SR,1.0
2023,EG_LH,2025,INDIA,NER,1.0
2023,EG_LH,2026,INDIA,NR,1.0
2023,EG_LH,2026,INDIA,ER,1.0
2023,EG_LH,2026,INDIA,WR,1.0
2023,EG_LH,2026,INDIA,SR,1.0
2023,EG_LH,2026,INDIA,NER,1.0
2023,EG_LH,2027,INDIA,NR,1.0
2023,EG_LH,2027,INDIA,ER,1.0
2023,EG_LH,2027,INDIA,WR,1.0
2023,EG_LH,2027,INDIA,SR,1.0
2023,EG_LH,2027,INDIA,NER,1.0
2023,EG_LH,2028,INDIA,NR,1.0
2023,EG_LH,2028,INDIA,ER,1.0
2023,EG_LH,2028,INDIA,WR,1.0
2023,EG_LH,2028,INDIA,SR,1.0
2023,EG_LH,2028,INDIA,NER,1.0
2023,EG_LH,2029,INDIA,NR,1.0
2023,EG_LH,2029,INDIA,ER,1.0
2023,EG_LH,2029,INDIA,WR,1.0
2023,EG_LH,2029,INDIA,SR,1.0
2023,EG_LH,2029,INDIA,NER,1.0
2023,EG_LH,2030,INDIA,NR,1.0
2023,EG_LH,2030,INDIA,ER,1.0
2023,EG_LH,2030,INDIA,WR,1.0
2023,EG_LH,2030,INDIA,SR,1.0
2023,EG_LH,2030,INDIA,NER,1.0
2023,EG_LH,2031,INDIA,NR,1.0
2023,EG_LH,2031,INDIA,ER,1.0
2023,EG_LH,2031,INDIA,WR,1.0
2023,EG_LH,2031,INDIA,SR,1.0
2023,EG_LH,2031,INDIA,NER,1.0
2024,EG_LH,2024,INDIA,NR,1.0
2024,EG_LH,2024,INDIA,ER,1.0
2024,EG_LH,2024,INDIA,WR,1.0
2024,EG_LH,2024,INDIA,SR,1.0
2024,EG_LH,2024,INDIA,NER,1.0
2024,EG_LH,2025,INDIA,NR,1.0
2024,EG_LH,2025,INDIA,ER,1.0
2024,EG_LH,2025,INDIA,WR,1.0
2024,EG_LH,2025,INDIA,SR,1.0
2024,EG_LH,2025,INDIA,NER,1.0
2024,EG_LH,2026,INDIA,NR,1.0
2024,EG_LH,2026,INDIA,ER,1.0
2024,EG_LH,2026,INDIA,WR,1.0
2024,EG_LH,2026,INDIA,SR,1.0
2024,EG_LH,2026,INDIA,NER,1.0
2024,EG_LH,2027,INDIA,NR,1.0
2024,EG_LH,2027,INDIA,ER,1.0
2024,EG_LH,2027,INDIA,WR,1.0
2024,EG_LH,2027,INDIA,SR,1.0
2024,EG_LH,2027,INDIA,NER,1.0
2024,EG_LH,2028,INDIA,NR,1.0
2024,EG_LH,2028,INDIA,ER,1.0
2024,EG_LH,2028,INDIA,WR,1.0
2024,EG_LH,2028,INDIA,SR,1.0
2024,EG_LH,2028,INDIA,NER,1.0
2024,EG_LH,2029,INDIA,NR,1.0
2024,EG_LH,2029,INDIA,ER,1.0
2024,EG_LH,2029,INDIA,WR,1.0
2024,EG_LH,2029,INDIA,SR,1.0
2024,EG_LH,2029,INDIA,NER,1.0
2024,EG_LH,2030,INDIA,NR,1.0
2024,EG_LH,2030,INDIA,ER,1.0
2024,EG_LH,2030,INDIA,WR,1.0
2024,EG_LH,2030,INDIA,SR,1.0
2024,EG_LH,2030,INDIA,NER,1.0
2024,EG_LH,2031,INDIA,NR,1.0
2024,EG_LH,2031,INDIA,ER,1.0
2024,EG_LH,2031,INDIA,WR,1.0
2024,EG_LH,2031,INDIA,SR,1.0
2024,EG_LH,2031,INDIA,NER,1.0
2025,EG_LH,2025,INDIA,NR,1.0
2025,EG_LH,2025,INDIA,ER,1.0
2025,EG_LH,2025,INDIA,WR,1.0
2025,EG_LH,2025,INDIA,SR,1.0
2025,EG_LH,2025,INDIA,NER,1.0
2025,EG_LH,2026,INDIA,NR,1.0
2025,EG_LH,2026,INDIA,ER,1.0
2025,EG_LH,2026,INDIA,WR,1.0
2025,EG_LH,2026,INDIA,SR,1.0
2025,EG_LH,2026,INDIA,NER,1.0
2025,EG_LH,2027,INDIA,NR,1.0
2025,EG_LH,2027,INDIA,ER,1.0
2025,EG_LH,2027,INDIA,WR,1.0
2025,EG_LH,2027,INDIA,SR,1.0
2025,EG_LH,2027,INDIA,NER,1.0
2025,EG_LH,2028,INDIA,NR,1.0
2025,EG_LH,2028,INDIA,ER,1.0
2025,EG_LH,2028,INDIA,WR,1.0
2025,EG_LH,2028,INDIA,SR,1.0
2025,EG_LH,2028,INDIA,NER,1.0
2025,EG_LH,2029,INDIA,NR,1.0
2025,EG_LH,2029,INDIA,ER,1.0
2025,EG_LH,2029,INDIA,WR,1.0
2025,EG_LH,2029,INDIA,SR,1.0
2025,EG_LH,2029,INDIA,NER,1.0
2025,EG_LH,2030,INDIA,NR,1.0
2025,EG_LH,2030,INDIA,ER,1.0
2025,EG_LH,2030,INDIA,WR,1.0
2025,EG_LH,2030,INDIA,SR,1.0
2025,EG_LH,2030,INDIA,NER,1.0
2025,EG_LH,2031,INDIA,NR,1.0
2025,EG_LH,2031,INDIA,ER,1.0
2025,EG_LH,2031,INDIA,WR,1.0
2025,EG_LH,2031,INDIA,SR,1.0
2025,EG_LH,2031,INDIA,NER,1.0
2026,EG_LH,2026,INDIA,NR,1.0
2026,EG_LH,2026,INDIA,ER,1.0
2026,EG_LH,2026,INDIA,WR,1.0
2026,EG_LH,2026,INDIA,SR,1.0
2026,EG_LH,2026,INDIA,NER,1.0
2026,EG_LH,2027,INDIA,NR,1.0
2026,EG_LH,2027,INDIA,ER,1.0
2026,EG_LH,2027,INDIA,WR,1.0
2026,EG_LH,2027,INDIA,SR,1.0
2026,EG_LH,2027,INDIA,NER,1.0
2026,EG_LH,2028,INDIA,NR,1.0
2026,EG_LH,2028,INDIA,ER,1.0
2026,EG_LH,2028,INDIA,WR,1.0
2026,EG_LH,2028,INDIA,SR,1.0
2026,EG_LH,2028,INDIA,NER,1.0
2026,EG_LH,2029,INDIA,NR,1.0
2026,EG_LH,2029,INDIA,ER,1.0
2026,EG_LH,2029,INDIA,WR,1.0
2026,EG_LH,2029,INDIA,SR,1.0
2026,EG_LH,2029,INDIA,NER,1.0
2026,EG_LH,2030,INDIA,NR,1.0
2026,EG_LH,2030,INDIA,ER,1.0
2026,EG_LH,2030,INDIA,WR,1.0
2026,EG_LH,2030,INDIA,SR,1.0
2026,EG_LH,2030,INDIA,NER,1.0
2026,EG_LH,2031,INDIA,NR,1.0
2026,EG_LH,2031,INDIA,ER,1.0
2026,EG_LH,2031,INDIA,WR,1.0
2026,EG_LH,2031,INDIA,SR,1.0
2026,EG_LH,2031,INDIA,NER,1.0
2027,EG_LH,2027,INDIA,NR,1.0
2027,EG_LH,2027,INDIA,ER,1.0
2027,EG_LH,2027,INDIA,WR,1.0
2027,EG_LH,2027,INDIA,SR,1.0
2027,EG_LH,2027,INDIA,NER,1.0
2027,EG_LH,2028,INDIA,NR,1.0
2027,EG_LH,2028,INDIA,ER,1.0
2027,EG_LH,2028,INDIA,WR,1.0
2027,EG_LH,2028,INDIA,SR,1.0
2027,EG_LH,2028,INDIA,NER,1.0
2027,EG_LH,2029,INDIA,NR,1.0
2027,EG_LH,2029,INDIA,ER,1.0
2027,EG_LH,2029,INDIA,WR,1.0
2027,EG_LH,2029,INDIA,SR,1.0
2027,EG_LH,2029,INDIA,NER,1.0
2027,EG_LH,2030,INDIA,NR,1.0
2027,EG_LH,2030,INDIA,ER,1.0
2027,EG_LH,2030,INDIA,WR,1.0
2027,EG_LH,2030,INDIA,SR,1.0
2027,EG_LH,2030,INDIA,NER,1.0
2027,EG_LH,2031,INDIA,NR,1.0
2027,EG_LH,2031,INDIA,ER,1.0
2027,EG_LH,2031,INDIA,WR,1.0
2027,EG_LH,2031,INDIA,SR,1.0
2027,EG_LH,2031,INDIA,NER,1.0
2028,EG_LH,2028,INDIA,NR,1.0
2028,EG_LH,2028,INDIA,ER,1.0
2028,EG_LH,2028,INDIA,WR,1.0
2028,EG_LH,2028,INDIA,SR,1.0
2028,EG_LH,2028,INDIA,NER,1.0
2028,EG_LH,2029,INDIA,NR,1.0
2028,EG_LH,2029,INDIA,ER,1.0
2028,EG_LH,2029,INDIA,WR,1.0
2028,EG_LH,2029,INDIA,SR,1.0
2028,EG_LH,2029,INDIA,NER,1.0
2028,EG_LH,2030,INDIA,NR,1.0
2028,EG_LH,2030,INDIA,ER,1.0
2028,EG_LH,2030,INDIA,WR,1.0
2028,EG_LH,2030,INDIA,SR,1.0
2028,EG_LH,2030,INDIA,NER,1.0
2028,EG_LH,2031,INDIA,NR,1.0
2028,EG_LH,2031,INDIA,ER,1.0
2028,EG_LH,2031,INDIA,WR,1.0
2028,EG_LH,2031,INDIA,SR,1.0
2028,EG_LH,2031,INDIA,NER,1.0
2029,EG_LH,2029,INDIA,NR,1.0
2029,EG_LH,2029,INDIA,ER,1.0
2029,EG_LH,2029,INDIA,WR,1.0
2029,EG_LH,2029,INDIA,SR,1.0
2029,EG_LH,2029,INDIA,NER,1.0
2029,EG_LH,2030,INDIA,NR,1.0
2029,EG_LH,2030,INDIA,ER,1.0
2029,EG_LH,2030,INDIA,WR,1.0
2029,EG_LH,2030,INDIA,SR,1.0
2029,EG_LH,2030,INDIA,NER,1.0
2029,EG_LH,2031,INDIA,NR,1.0
2029,EG_LH,2031,INDIA,ER,1.0
2029,EG_LH,2031,INDIA,WR,1.0
2029,EG_LH,2031,INDIA,SR,1.0
2029,EG_LH,2031,INDIA,NER,1.0
2030,EG_LH,2030,INDIA,NR,1.0
2030,EG_LH,2030,INDIA,ER,1.0
2030,EG_LH,2030,INDIA,WR,1.0
2030,EG_LH,2030,INDIA,SR,1.0
2030,EG_LH,2030,INDIA,NER,1.0
2030,EG_LH,2031,INDIA,NR,1.0
2030,EG_LH,2031,INDIA,ER,1.0
2030,EG_LH,2031,INDIA,WR,1.0
2030,EG_LH,2031,INDIA,SR,1.0
2030,EG_LH,2031,INDIA,NER,1.0
2031,EG_LH,2031,INDIA,NR,1.0
2031,EG_LH,2031,INDIA,ER,1.0
2031,EG_LH,2031,INDIA,WR,1.0
2031,EG_LH,2031,INDIA,SR,1.0
2031,EG_LH,2031,INDIA,NER,1.0
2020,EG_PHWR,2021,INDIA,NR,0.657169398
2020,EG_PHWR,2022,INDIA,NR,0.657169398
2020,EG_PHWR,2023,INDIA,NR,0.657169398
2020,EG_PHWR,2024,INDIA,NR,0.657169398
2020,EG_PHWR,2025,INDIA,NR,0.657169398
2020,EG_PHWR,2026,INDIA,NR,0.657169398
2020,EG_PHWR,2027,INDIA,NR,0.657169398
2020,EG_PHWR,2028,INDIA,NR,0.657169398
2020,EG_PHWR,2029,INDIA,NR,0.657169398
2020,EG_PHWR,2030,INDIA,NR,0.657169398
2020,EG_PHWR,2031,INDIA,NR,0.657169398
2020,EG_PHWR,2021,INDIA,WR,0.657169398
2020,EG_PHWR,2022,INDIA,WR,0.657169398
2020,EG_PHWR,2023,INDIA,WR,0.657169398
2020,EG_PHWR,2024,INDIA,WR,0.657169398
2020,EG_PHWR,2025,INDIA,WR,0.657169398
2020,EG_PHWR,2026,INDIA,WR,0.657169398
2020,EG_PHWR,2027,INDIA,WR,0.657169398
2020,EG_PHWR,2028,INDIA,WR,0.657169398
2020,EG_PHWR,2029,INDIA,WR,0.657169398
2020,EG_PHWR,2030,INDIA,WR,0.657169398
2020,EG_PHWR,2031,INDIA,WR,0.657169398
2020,EG_PHWR,2021,INDIA,SR,0.657169398
2020,EG_PHWR,2022,INDIA,SR,0.657169398
2020,EG_PHWR,2023,INDIA,SR,0.657169398
2020,EG_PHWR,2024,INDIA,SR,0.657169398
2020,EG_PHWR,2025,INDIA,SR,0.657169398
2020,EG_PHWR,2026,INDIA,SR,0.657169398
2020,EG_PHWR,2027,INDIA,SR,0.657169398
2020,EG_PHWR,2028,INDIA,SR,0.657169398
2020,EG_PHWR,2029,INDIA,SR,0.657169398
2020,EG_PHWR,2030,INDIA,SR,0.657169398
2020,EG_PHWR,2031,INDIA,SR,0.657169398
2021,EG_PHWR,2021,INDIA,NR,0.657169398
2021,EG_PHWR,2021,INDIA,ER,0.657169398
2021,EG_PHWR,2021,INDIA,WR,0.657169398
2021,EG_PHWR,2021,INDIA,SR,0.657169398
2021,EG_PHWR,2021,INDIA,NER,0.657169398
2021,EG_PHWR,2022,INDIA,NR,0.657169398
2021,EG_PHWR,2022,INDIA,ER,0.657169398
2021,EG_PHWR,2022,INDIA,WR,0.657169398
2021,EG_PHWR,2022,INDIA,SR,0.657169398
2021,EG_PHWR,2022,INDIA,NER,0.657169398
2021,EG_PHWR,2023,INDIA,NR,0.657169398
2021,EG_PHWR,2023,INDIA,ER,0.657169398
2021,EG_PHWR,2023,INDIA,WR,0.657169398
2021,EG_PHWR,2023,INDIA,SR,0.657169398
2021,EG_PHWR,2023,INDIA,NER,0.657169398
2021,EG_PHWR,2024,INDIA,NR,0.657169398
2021,EG_PHWR,2024,INDIA,ER,0.657169398
2021,EG_PHWR,2024,INDIA,WR,0.657169398
2021,EG_PHWR,2024,INDIA,SR,0.657169398
2021,EG_PHWR,2024,INDIA,NER,0.657169398
2021,EG_PHWR,2025,INDIA,NR,0.657169398
2021,EG_PHWR,2025,INDIA,ER,0.657169398
2021,EG_PHWR,2025,INDIA,WR,0.657169398
2021,EG_PHWR,2025,INDIA,SR,0.657169398
2021,EG_PHWR,2025,INDIA,NER,0.657169398
2021,EG_PHWR,2026,INDIA,NR,0.657169398
2021,EG_PHWR,2026,INDIA,ER,0.657169398
2021,EG_PHWR,2026,INDIA,WR,0.657169398
2021,EG_PHWR,2026,INDIA,SR,0.657169398
2021,EG_PHWR,2026,INDIA,NER,0.657169398
2021,EG_PHWR,2027,INDIA,NR,0.657169398
2021,EG_PHWR,2027,INDIA,ER,0.657169398
2021,EG_PHWR,2027,INDIA,WR,0.657169398
2021,EG_PHWR,2027,INDIA,SR,0.657169398
2021,EG_PHWR,2027,INDIA,NER,0.657169398
2021,EG_PHWR,2028,INDIA,NR,0.657169398
2021,EG_PHWR,2028,INDIA,ER,0.657169398
2021,EG_PHWR,2028,INDIA,WR,0.657169398
2021,EG_PHWR,2028,INDIA,SR,0.657169398
2021,EG_PHWR,2028,INDIA,NER,0.657169398
2021,EG_PHWR,2029,INDIA,NR,0.657169398
2021,EG_PHWR,2029,INDIA,ER,0.657169398
2021,EG_PHWR,2029,INDIA,WR,0.657169398
2021,EG_PHWR,2029,INDIA,SR,0.657169398
2021,EG_PHWR,2029,INDIA,NER,0.657169398
2021,EG_PHWR,2030,INDIA,NR,0.657169398
2021,EG_PHWR,2030,INDIA,ER,0.657169398
2021,EG_PHWR,2030,INDIA,WR,0.657169398
2021,EG_PHWR,2030,INDIA,SR,0.657169398
2021,EG_PHWR,2030,INDIA,NER,0.657169398
2021,EG_PHWR,2031,INDIA,NR,0.657169398
2021,EG_PHWR,2031,INDIA,ER,0.657169398
2021,EG_PHWR,2031,INDIA,WR,0.657169398
2021,EG_PHWR,2031,INDIA,SR,0.657169398
2021,EG_PHWR,2031,INDIA,NER,0.657169398
2022,EG_PHWR,2022,INDIA,NR,0.657169398
2022,EG_PHWR,2022,INDIA,ER,0.657169398
2022,EG_PHWR,2022,INDIA,WR,0.657169398
2022,EG_PHWR,2022,INDIA,SR,0.657169398
2022,EG_PHWR,2022,INDIA,NER,0.657169398
2022,EG_PHWR,2023,INDIA,NR,0.657169398
2022,EG_PHWR,2023,INDIA,ER,0.657169398
2022,EG_PHWR,2023,INDIA,WR,0.657169398
2022,EG_PHWR,2023,INDIA,SR,0.657169398
2022,EG_PHWR,2023,INDIA,NER,0.657169398
2022,EG_PHWR,2024,INDIA,NR,0.657169398
2022,EG_PHWR,2024,INDIA,ER,0.657169398
2022,EG_PHWR,2024,INDIA,WR,0.657169398
2022,EG_PHWR,2024,INDIA,SR,0.657169398
2022,EG_PHWR,2024,INDIA,NER,0.657169398
2022,EG_PHWR,2025,INDIA,NR,0.657169398
2022,EG_PHWR,2025,INDIA,ER,0.657169398
2022,EG_PHWR,2025,INDIA,WR,0.657169398
2022,EG_PHWR,2025,INDIA,SR,0.657169398
2022,EG_PHWR,2025,INDIA,NER,0.657169398
2022,EG_PHWR,2026,INDIA,NR,0.657169398
2022,EG_PHWR,2026,INDIA,ER,0.657169398
2022,EG_PHWR,2026,INDIA,WR,0.657169398
2022,EG_PHWR,2026,INDIA,SR,0.657169398
2022,EG_PHWR,2026,INDIA,NER,0.657169398
2022,EG_PHWR,2027,INDIA,NR,0.657169398
2022,EG_PHWR,2027,INDIA,ER,0.657169398
2022,EG_PHWR,2027,INDIA,WR,0.657169398
2022,EG_PHWR,2027,INDIA,SR,0.657169398
2022,EG_PHWR,2027,INDIA,NER,0.657169398
2022,EG_PHWR,2028,INDIA,NR,0.657169398
2022,EG_PHWR,2028,INDIA,ER,0.657169398
2022,EG_PHWR,2028,INDIA,WR,0.657169398
2022,EG_PHWR,2028,INDIA,SR,0.657169398
2022,EG_PHWR,2028,INDIA,NER,0.657169398
2022,EG_PHWR,2029,INDIA,NR,0.657169398
2022,EG_PHWR,2029,INDIA,ER,0.657169398
2022,EG_PHWR,2029,INDIA,WR,0.657169398
2022,EG_PHWR,2029,INDIA,SR,0.657169398
2022,EG_PHWR,2029,INDIA,NER,0.657169398
2022,EG_PHWR,2030,INDIA,NR,0.657169398
2022,EG_PHWR,2030,INDIA,ER,0.657169398
2022,EG_PHWR,2030,INDIA,WR,0.657169398
2022,EG_PHWR,2030,INDIA,SR,0.657169398
2022,EG_PHWR,2030,INDIA,NER,0.657169398
2022,EG_PHWR,2031,INDIA,NR,0.657169398
2022,EG_PHWR,2031,INDIA,ER,0.657169398
2022,EG_PHWR,2031,INDIA,WR,0.657169398
2022,EG_PHWR,2031,INDIA,SR,0.657169398
2022,EG_PHWR,2031,INDIA,NER,0.657169398
2023,EG_PHWR,2023,INDIA,NR,0.657169398
2023,EG_PHWR,2023,INDIA,ER,0.657169398
2023,EG_PHWR,2023,INDIA,WR,0.657169398
2023,EG_PHWR,2023,INDIA,SR,0.657169398
2023,EG_PHWR,2023,INDIA,NER,0.657169398
2023,EG_PHWR,2024,INDIA,NR,0.657169398
2023,EG_PHWR,2024,INDIA,ER,0.657169398
2023,EG_PHWR,2024,INDIA,WR,0.657169398
2023,EG_PHWR,2024,INDIA,SR,0.657169398
2023,EG_PHWR,2024,INDIA,NER,0.657169398
2023,EG_PHWR,2025,INDIA,NR,0.657169398
2023,EG_PHWR,2025,INDIA,ER,0.657169398
2023,EG_PHWR,2025,INDIA,WR,0.657169398
2023,EG_PHWR,2025,INDIA,SR,0.657169398
2023,EG_PHWR,2025,INDIA,NER,0.657169398
2023,EG_PHWR,2026,INDIA,NR,0.657169398
2023,EG_PHWR,2026,INDIA,ER,0.657169398
2023,EG_PHWR,2026,INDIA,WR,0.657169398
2023,EG_PHWR,2026,INDIA,SR,0.657169398
2023,EG_PHWR,2026,INDIA,NER,0.657169398
2023,EG_PHWR,2027,INDIA,NR,0.657169398
2023,EG_PHWR,2027,INDIA,ER,0.657169398
2023,EG_PHWR,2027,INDIA,WR,0.657169398
2023,EG_PHWR,2027,INDIA,SR,0.657169398
2023,EG_PHWR,2027,INDIA,NER,0.657169398
2023,EG_PHWR,2028,INDIA,NR,0.657169398
2023,EG_PHWR,2028,INDIA,ER,0.657169398
2023,EG_PHWR,2028,INDIA,WR,0.657169398
2023,EG_PHWR,2028,INDIA,SR,0.657169398
2023,EG_PHWR,2028,INDIA,NER,0.657169398
2023,EG_PHWR,2029,INDIA,NR,0.657169398
2023,EG_PHWR,2029,INDIA,ER,0.657169398
2023,EG_PHWR,2029,INDIA,WR,0.657169398
2023,EG_PHWR,2029,INDIA,SR,0.657169398
2023,EG_PHWR,2029,INDIA,NER,0.657169398
2023,EG_PHWR,2030,INDIA,NR,0.657169398
2023,EG_PHWR,2030,INDIA,ER,0.657169398
2023,EG_PHWR,2030,INDIA,WR,0.657169398
2023,EG_PHWR,2030,INDIA,SR,0.657169398
2023,EG_PHWR,2030,INDIA,NER,0.657169398
2023,EG_PHWR,2031,INDIA,NR,0.657169398
2023,EG_PHWR,2031,INDIA,ER,0.657169398
2023,EG_PHWR,2031,INDIA,WR,0.657169398
2023,EG_PHWR,2031,INDIA,SR,0.657169398
2023,EG_PHWR,2031,INDIA,NER,0.657169398
2024,EG_PHWR,2024,INDIA,NR,0.657169398
2024,EG_PHWR,2024,INDIA,ER,0.657169398
2024,EG_PHWR,2024,INDIA,WR,0.657169398
2024,EG_PHWR,2024,INDIA,SR,0.657169398
2024,EG_PHWR,2024,INDIA,NER,0.657169398
2024,EG_PHWR,2025,INDIA,NR,0.657169398
2024,EG_PHWR,2025,INDIA,ER,0.657169398
2024,EG_PHWR,2025,INDIA,WR,0.657169398
2024,EG_PHWR,2025,INDIA,SR,0.657169398
2024,EG_PHWR,2025,INDIA,NER,0.657169398
2024,EG_PHWR,2026,INDIA,NR,0.657169398
2024,EG_PHWR,2026,INDIA,ER,0.657169398
2024,EG_PHWR,2026,INDIA,WR,0.657169398
2024,EG_PHWR,2026,INDIA,SR,0.657169398
2024,EG_PHWR,2026,INDIA,NER,0.657169398
2024,EG_PHWR,2027,INDIA,NR,0.657169398
2024,EG_PHWR,2027,INDIA,ER,0.657169398
2024,EG_PHWR,2027,INDIA,WR,0.657169398
2024,EG_PHWR,2027,INDIA,SR,0.657169398
2024,EG_PHWR,2027,INDIA,NER,0.657169398
2024,EG_PHWR,2028,INDIA,NR,0.657169398
2024,EG_PHWR,2028,INDIA,ER,0.657169398
2024,EG_PHWR,2028,INDIA,WR,0.657169398
2024,EG_PHWR,2028,INDIA,SR,0.657169398
2024,EG_PHWR,2028,INDIA,NER,0.657169398
2024,EG_PHWR,2029,INDIA,NR,0.657169398
2024,EG_PHWR,2029,INDIA,ER,0.657169398
2024,EG_PHWR,2029,INDIA,WR,0.657169398
2024,EG_PHWR,2029,INDIA,SR,0.657169398
2024,EG_PHWR,2029,INDIA,NER,0.657169398
2024,EG_PHWR,2030,INDIA,NR,0.657169398
2024,EG_PHWR,2030,INDIA,ER,0.657169398
2024,EG_PHWR,2030,INDIA,WR,0.657169398
2024,EG_PHWR,2030,INDIA,SR,0.657169398
2024,EG_PHWR,2030,INDIA,NER,0.657169398
2024,EG_PHWR,2031,INDIA,NR,0.657169398
2024,EG_PHWR,2031,INDIA,ER,0.657169398
2024,EG_PHWR,2031,INDIA,WR,0.657169398
2024,EG_PHWR,2031,INDIA,SR,0.657169398
2024,EG_PHWR,2031,INDIA,NER,0.657169398
2025,EG_PHWR,2025,INDIA,NR,0.657169398
2025,EG_PHWR,2025,INDIA,ER,0.657169398
2025,EG_PHWR,2025,INDIA,WR,0.657169398
2025,EG_PHWR,2025,INDIA,SR,0.657169398
2025,EG_PHWR,2025,INDIA,NER,0.657169398
2025,EG_PHWR,2026,INDIA,NR,0.657169398
2025,EG_PHWR,2026,INDIA,ER,0.657169398
2025,EG_PHWR,2026,INDIA,WR,0.657169398
2025,EG_PHWR,2026,INDIA,SR,0.657169398
2025,EG_PHWR,2026,INDIA,NER,0.657169398
2025,EG_PHWR,2027,INDIA,NR,0.657169398
2025,EG_PHWR,2027,INDIA,ER,0.657169398
2025,EG_PHWR,2027,INDIA,WR,0.657169398
2025,EG_PHWR,2027,INDIA,SR,0.657169398
2025,EG_PHWR,2027,INDIA,NER,0.657169398
2025,EG_PHWR,2028,INDIA,NR,0.657169398
2025,EG_PHWR,2028,INDIA,ER,0.657169398
2025,EG_PHWR,2028,INDIA,WR,0.657169398
2025,EG_PHWR,2028,INDIA,SR,0.657169398
2025,EG_PHWR,2028,INDIA,NER,0.657169398
2025,EG_PHWR,2029,INDIA,NR,0.657169398
2025,EG_PHWR,2029,INDIA,ER,0.657169398
2025,EG_PHWR,2029,INDIA,WR,0.657169398
2025,EG_PHWR,2029,INDIA,SR,0.657169398
2025,EG_PHWR,2029,INDIA,NER,0.657169398
2025,EG_PHWR,2030,INDIA,NR,0.657169398
2025,EG_PHWR,2030,INDIA,ER,0.657169398
2025,EG_PHWR,2030,INDIA,WR,0.657169398
